Date,Price,Open,High,Low,Vol.,Change %
14/10/2020,15.5,15.0,15.55,15.0,1860000.0,0.0333
14/10/2020,6.6,6.6,6.75,6.6,33460000.0,0.0
14/10/2020,0.27,0.27,0.27,0.27,1100000.0,0.0
14/10/2020,20.0,20.0,20.05,19.95,53050000.0,0.0
14/10/2020,39.28,39.28,39.28,39.28,193690.0,0.0
14/10/2020,1175.0,1175.0,1292.5,1292.5,17010.0,0.0
15/10/2020,28344.04,28354.14,28364.47,28333.06,330660000.0,0.0
15/10/2020,13.5,13.5,13.7,12.7,725120.0,0.0
15/10/2020,16.63,16.63,17.0,16.8,248600.0,0.0
15/10/2020,39.36,39.28,39.36,39.36,1080000.0,0.002
15/10/2020,6.65,6.6,6.75,6.55,92870000.0,0.0076
15/10/2020,16.0,15.5,16.0,15.9,6780000.0,0.0323
15/10/2020,0.26,0.27,0.26,0.26,7500000.0,-0.0356999999999999
15/10/2020,150.0,150.0,150.0,150.0,576930.0,0.0
15/10/2020,1175.0,1175.0,1292.5,1292.5,7780.0,0.0
15/10/2020,20.0,20.0,20.45,19.95,67230000.0,0.0
16/10/2020,16.85,16.0,16.85,16.1,2430000.0,0.0530999999999999
16/10/2020,28659.45,28344.04,28680.87,28313.57,489090000.0,0.0111
16/10/2020,21.55,20.0,21.65,20.1,73930000.0,0.0775
16/10/2020,13.5,13.5,13.9,12.9,819790.0,0.0
16/10/2020,1175.0,1175.0,1292.5,1292.5,4810.0,0.0
16/10/2020,7.2,6.65,7.2,6.7,100230000.0,0.0827
16/10/2020,39.36,39.36,39.36,39.36,710890.0,0.0
16/10/2020,0.27,0.26,0.27,0.26,7640000.0,0.037
16/10/2020,150.0,150.0,150.0,150.0,1060000.0,0.0
16/10/2020,16.83,16.63,16.83,16.83,659310.0,0.0118999999999999
19/10/2020,1175.0,1175.0,1292.5,1292.5,66580.0,0.0
19/10/2020,21.0,21.55,21.5,20.75,43000000.0,-0.0255
19/10/2020,28659.07,28650.44,28680.68,28588.24,287300000.0,0.0
19/10/2020,0.28,0.27,0.28,0.27,7470000.0,0.0595
19/10/2020,13.5,13.5,13.5,12.95,1350000.0,0.0
19/10/2020,39.36,39.36,39.36,39.36,203630.0,0.0
19/10/2020,16.73,16.83,16.73,16.73,698610.0,-0.0059
19/10/2020,7.1,7.3,7.3,7.05,41760000.0,-0.0139
19/10/2020,150.0,150.0,150.0,150.0,377290.0,0.0
19/10/2020,17.65,16.85,18.5,16.85,3410000.0,0.0475
20/10/2020,21.05,21.0,21.1,20.55,27160000.0,0.0024
20/10/2020,150.0,150.0,150.0,150.0,197580.0,0.0
20/10/2020,28665.82,28658.31,28720.49,28567.07,297290000.0,0.0002
20/10/2020,17.18,16.73,17.18,17.18,544610.0,0.0266
20/10/2020,6.9,7.1,7.1,6.85,72430000.0,-0.0282
20/10/2020,1175.0,1175.0,1292.5,1292.5,6090.0,0.0
20/10/2020,13.15,13.5,13.15,12.55,2570000.0,-0.0259
20/10/2020,0.27,0.28,0.28,0.26,5310000.0,-0.0449
20/10/2020,41.2,39.36,41.2,41.2,1550000.0,0.0467
20/10/2020,17.0,17.65,17.55,17.0,4900000.0,-0.0368
21/10/2020,41.6,41.2,41.6,41.16,7450000.0,0.0097
21/10/2020,16.0,17.0,16.0,16.0,1480000.0,-0.0588
21/10/2020,6.6,6.8,7.25,6.25,40300000.0,-0.0435
21/10/2020,13.15,13.15,13.5,12.6,305610.0,0.0
21/10/2020,1175.0,1175.0,1292.5,1292.5,371300.0,0.0
21/10/2020,0.27,0.27,0.27,0.26,1930000.0,0.0
21/10/2020,150.0,150.0,150.0,150.0,274610.0,0.0
21/10/2020,16.63,17.18,16.63,16.63,757450.0,-0.0317
21/10/2020,28449.49,28645.21,28645.21,28250.71,326560000.0,-0.0075
21/10/2020,20.8,20.5,20.8,19.3,39610000.0,-0.0118999999999999
22/10/2020,16.63,16.63,17.45,16.7,71340.0,0.0
22/10/2020,1175.0,1175.0,1292.5,1292.5,73070.0,0.0
22/10/2020,20.65,20.8,20.65,20.05,39580000.0,-0.0072
22/10/2020,0.27,0.27,0.28,0.27,2260000.0,0.0
22/10/2020,6.8,6.6,6.85,6.7,18160000.0,0.0302999999999999
22/10/2020,15.95,16.0,16.0,15.6,3290000.0,-0.0031
22/10/2020,28563.87,28449.49,28567.14,28413.11,311320000.0,0.004
22/10/2020,13.15,13.15,13.4,12.65,233330.0,0.0
22/10/2020,150.0,150.0,150.0,150.0,102100.0,0.0
22/10/2020,41.6,41.6,41.6,41.6,236360.0,0.0
23/10/2020,1175.0,1175.0,1292.5,1292.5,3600.0,0.0
23/10/2020,15.95,15.95,16.5,15.75,900780.0,0.0
23/10/2020,28697.06,28563.87,28706.33,28559.72,282560000.0,0.0046999999999999
23/10/2020,16.63,16.63,17.45,16.8,107900.0,0.0
23/10/2020,41.6,41.6,41.6,41.2,3600000.0,0.0
23/10/2020,7.05,6.8,7.1,6.8,24930000.0,0.0368
23/10/2020,0.27,0.27,0.27,0.27,833990.0,0.0
23/10/2020,151.0,150.0,151.0,150.0,1840000.0,0.0067
23/10/2020,13.15,13.15,13.25,12.7,586010.0,0.0
23/10/2020,21.0,20.65,21.2,20.6,19560000.0,0.0169
26/10/2020,7.2,7.05,7.2,7.05,21760000.0,0.0213
26/10/2020,16.73,16.63,16.73,16.73,249420.0,0.006
26/10/2020,16.0,15.95,16.05,16.0,2260000.0,0.0031
26/10/2020,13.15,13.15,13.35,12.9,36030.0,0.0
26/10/2020,0.27,0.27,0.27,0.27,4030000.000000001,0.0
26/10/2020,41.6,41.6,41.6,41.6,2270000.0,0.0
26/10/2020,28777.96,28697.06,28777.96,28685.54,340800000.0,0.0028
26/10/2020,21.15,21.0,21.2,21.1,47790000.0,0.0070999999999999
26/10/2020,152.0,151.0,152.0,151.2,6760000.0,0.0066
26/10/2020,1175.0,1175.0,1292.5,1292.5,159070.0,0.0
27/10/2020,28980.29,28777.96,28980.29,28775.59,385570000.0,0.0069999999999999
27/10/2020,21.45,21.15,21.45,21.2,18860000.0,0.0141999999999999
27/10/2020,1175.0,1175.0,1292.5,1292.5,20480.0,0.0
27/10/2020,16.9,16.0,16.9,16.1,3610000.0,0.0562
27/10/2020,16.73,16.73,16.73,16.73,292760.0,0.0
27/10/2020,13.15,13.15,13.25,13.0,79820.0,0.0
27/10/2020,41.6,41.6,41.6,41.6,676530.0,0.0
27/10/2020,152.0,152.0,152.0,152.0,240420.0,0.0
27/10/2020,7.2,7.2,7.25,7.1,20490000.0,0.0
27/10/2020,0.27,0.27,0.27,0.27,2910000.0,0.0
28/10/2020,29437.6,28980.29,29444.12,28971.44,375250000.0,0.0158
28/10/2020,13.15,13.15,13.2,12.85,849020.0,0.0
28/10/2020,21.5,21.45,21.7,21.15,46660000.0,0.0023
28/10/2020,41.6,41.6,41.6,41.6,358770.0,0.0
28/10/2020,17.33,16.73,17.33,17.33,480390.0,0.0355
28/10/2020,17.55,16.9,17.8,17.55,3640000.0,0.0385
28/10/2020,0.27,0.27,0.27,0.27,1560000.0,0.0
28/10/2020,155.3,152.0,155.3,155.2,1180000.0,0.0217
28/10/2020,1292.5,1175.0,1292.5,1292.5,110900.0,0.1
28/10/2020,7.4,7.2,7.4,7.2,25000000.0,0.0278
30/10/2020,1421.7,1292.5,1421.7,1421.7,189160.0,0.1
30/10/2020,160.0,155.3,160.0,158.0,2670000.0,0.0302999999999999
30/10/2020,0.27,0.27,0.27,0.27,1700000.0,0.0
30/10/2020,13.9,13.15,13.9,13.2,673480.0,0.057
30/10/2020,17.0,17.55,17.05,16.8,3670000.0,-0.0313
30/10/2020,7.7,7.25,7.75,7.25,108550000.0,0.0405
30/10/2020,22.1,21.5,22.2,21.5,75230000.0,0.0279
30/10/2020,17.67,17.33,17.67,17.67,759230.0,0.02
30/10/2020,30530.69,29439.35,30530.69,29439.35,807800000.0,0.0371
30/10/2020,41.6,41.6,41.6,41.6,1240000.0,0.0
02/11/2020,17.0,17.0,17.0,17.0,1900000.0,0.0
02/11/2020,13.9,13.9,13.9,13.8,798470.0,0.0
02/11/2020,7.6,7.7,7.7,7.1,29710000.0,-0.013
02/11/2020,21.95,22.1,22.9,21.75,47030000.0,-0.0068
02/11/2020,30479.39,30527.69,30554.27,30364.15,376110000.0,-0.0017
02/11/2020,17.23,17.67,17.67,17.23,726070.0,-0.0252
02/11/2020,160.0,160.0,160.0,160.0,561270.0,0.0
02/11/2020,0.28,0.27,0.28,0.28,2730000.0,0.0
02/11/2020,41.6,41.6,41.6,41.6,433660.0,0.0
02/11/2020,1421.7,1421.7,1560.0,1420.0,20190.0,0.0
03/11/2020,0.26,0.28,0.26,0.26,6890000.0,-0.046
03/11/2020,7.6,7.6,7.6,7.45,32130000.000000004,0.0
03/11/2020,30733.47,30479.39,30735.46,30408.13,336040000.0,0.0083
03/11/2020,21.85,21.95,21.9,21.7,41100000.0,-0.0046
03/11/2020,16.55,17.0,17.0,16.55,1050000.0,-0.0265
03/11/2020,41.6,41.6,41.6,41.6,446360.0,0.0
03/11/2020,17.33,17.23,17.33,17.33,616070.0,0.0056999999999999
03/11/2020,1421.7,1421.7,1560.0,1350.3,109360.0,0.0
03/11/2020,169.0,160.0,169.0,168.0,927870.0,0.0562999999999999
03/11/2020,13.7,13.9,13.7,13.65,931260.0,-0.0144
04/11/2020,16.55,16.55,16.95,16.6,227370.0,0.0
04/11/2020,21.85,21.85,21.95,21.75,21870000.0,0.0
04/11/2020,7.6,7.6,7.65,7.55,17040000.0,0.0
04/11/2020,1421.7,1421.7,1559.0,1426.5,36050.0,0.0
04/11/2020,13.7,13.7,14.5,13.0,47210.0,0.0
04/11/2020,41.6,41.6,41.6,41.6,274320.0,0.0
04/11/2020,30741.88,30733.47,30761.5,30724.21,286450000.0,0.0003
04/11/2020,0.28,0.26,0.28,0.28,792490.0,0.0482
04/11/2020,16.88,17.33,16.88,16.88,334280.0,-0.0256999999999999
04/11/2020,169.0,169.0,169.0,169.0,744680.0,0.0
05/11/2020,30738.92,30741.88,30772.77,30722.48,430120000.0,-0.0001
05/11/2020,14.1,13.7,14.1,14.1,364010.0,0.0292
05/11/2020,21.9,21.85,22.0,21.8,35990000.0,0.0023
05/11/2020,41.6,41.6,41.6,41.6,16469999.999999998,0.0
05/11/2020,16.88,16.88,17.95,17.1,102500.0,0.0
05/11/2020,1421.7,1421.7,1490.0,1351.2,135520.0,0.0
05/11/2020,169.0,169.0,169.0,169.0,1360000.0,0.0
05/11/2020,0.28,0.28,0.28,0.28,764050.0,0.0
05/11/2020,16.55,16.55,16.6,16.55,2670000.0,0.0
05/11/2020,7.7,7.6,7.7,7.55,30160000.0,0.0132
06/11/2020,16.88,16.88,18.2,17.2,143560.0,0.0
06/11/2020,41.6,41.6,41.6,41.6,254500.0,0.0
06/11/2020,8.15,7.7,8.15,7.7,44550000.0,0.0584
06/11/2020,174.5,169.0,174.5,174.5,1160000.0,0.0325
06/11/2020,31016.17,30738.92,31016.17,30509.12,497950000.0,0.009
06/11/2020,0.29,0.28,0.3,0.28,8119999.999999999,0.0575
06/11/2020,1421.7,1421.7,1420.5,1301.2,37290.0,0.0
06/11/2020,17.5,16.55,17.5,16.55,4550000.0,0.0574
06/11/2020,22.3,21.9,22.3,21.95,29510000.0,0.0183
06/11/2020,14.1,14.1,14.1,13.55,321830.0,0.0
09/11/2020,17.33,16.88,17.33,17.13,1550000.0,0.0264
09/11/2020,0.3,0.29,0.3,0.28,3570000.0,0.0
09/11/2020,1421.7,1421.7,1415.0,1310.3,39220.0,0.0
09/11/2020,23.95,22.3,24.0,22.95,70220000.0,0.074
09/11/2020,41.6,41.6,41.6,41.6,465130.0,0.0
09/11/2020,8.8,8.15,8.9,8.0,48530000.0,0.0798
09/11/2020,18.3,17.5,18.3,18.0,2910000.0,0.0457
09/11/2020,14.15,14.1,14.15,14.1,1200000.0,0.0034999999999999
09/11/2020,185.0,174.5,185.0,176.0,2760000.0,0.0602
09/11/2020,32243.05,31016.17,32243.05,31016.17,636010000.0,0.0395999999999999
10/11/2020,19.0,18.3,19.0,18.55,4360000.0,0.0383
10/11/2020,185.0,185.0,185.0,183.0,3050000.0,0.0
10/11/2020,1400.0,1421.7,1400.0,1400.0,273900.0,-0.0153
10/11/2020,8.8,8.8,8.8,8.4,24980000.0,0.0
10/11/2020,24.5,23.95,24.5,23.4,67910000.0,0.023
10/11/2020,17.33,17.33,17.52,17.33,2370000.0,0.0
10/11/2020,0.3,0.3,0.3,0.3,3810000.0,0.0
10/11/2020,14.35,14.15,14.6,14.35,1300000.0,0.0141
10/11/2020,32647.1,32243.05,32647.1,32226.71,578780000.0,0.0125
10/11/2020,42.0,41.6,42.0,42.0,12840000.0,0.0096
11/11/2020,20.9,19.0,20.9,19.3,6720000.0,0.1
11/11/2020,17.33,17.33,19.25,18.0,619990.0,0.0
11/11/2020,14.35,14.35,14.35,14.35,3220000.0,0.0
11/11/2020,33268.36,32648.02,33268.36,32585.04,858160000.0,0.019
11/11/2020,9.1,8.8,9.25,8.65,52870000.0,0.0341
11/11/2020,25.6,24.5,25.65,24.0,60810000.0,0.0449
11/11/2020,0.3,0.3,0.31,0.3,10250000.0,0.0
11/11/2020,46.0,42.0,46.0,45.76,2280000.0,0.0951999999999999
11/11/2020,1400.0,1400.0,1420.0,1381.0,10680.0,0.0
11/11/2020,185.0,185.0,185.0,185.0,5980000.0,0.0
12/11/2020,22.0,20.9,22.95,22.0,6770000.0,0.0526
12/11/2020,50.48,46.0,50.6,48.08,1450000.0,0.0974
12/11/2020,19.06,17.33,19.06,18.81,847000.0,0.1
12/11/2020,200.0,185.0,201.9,191.2,3680000.0,0.0810999999999999
12/11/2020,28.15,25.6,28.15,25.6,161380000.0,0.0996
12/11/2020,35342.46,33291.27,35342.46,33291.27,,0.0623
12/11/2020,15.75,14.35,15.75,15.5,6080000.0,0.0975999999999999
12/11/2020,0.32,0.3,0.33,0.29,46160000.0,0.0638
12/11/2020,9.75,9.1,9.8,9.0,80450000.0,0.0713999999999999
12/11/2020,1450.0,1400.0,1450.0,1450.0,463120.0,0.0356999999999999
13/11/2020,27.15,28.15,28.5,25.45,163520000.0,-0.0355
13/11/2020,200.0,200.0,200.0,190.0,8570000.0,0.0
13/11/2020,20.1,22.0,21.0,20.0,8010000.0,-0.0864
13/11/2020,50.48,50.48,50.48,50.48,2920000.0,0.0
13/11/2020,9.2,9.55,9.55,8.8,78470000.0,-0.0564
13/11/2020,18.81,19.06,19.11,17.42,3000000.0,-0.013
13/11/2020,0.29,0.32,0.31,0.29,17680000.0,-0.1
13/11/2020,15.0,15.75,15.3,15.0,3200000.0,-0.0475999999999999
13/11/2020,35037.46,35344.01,35814.18,34552.6,,-0.0086
13/11/2020,1450.0,1450.0,1458.0,1400.0,101130.0,0.0
16/11/2020,34795.82,35041.4,35245.62,34685.94,668530000.0,-0.0069
16/11/2020,8.4,9.2,9.1,8.35,60100000.0,-0.087
16/11/2020,46.4,50.48,46.4,46.4,1700000.0,-0.0808
16/11/2020,14.5,15.0,15.0,14.5,1470000.0,-0.0333
16/11/2020,200.0,200.0,200.0,200.0,3210000.0,0.0
16/11/2020,1450.0,1450.0,1450.0,1363.7,27960.0,0.0
16/11/2020,18.81,18.81,20.5,18.15,2630000.0,0.0
16/11/2020,26.0,27.15,27.15,25.65,94030000.0,-0.0424
16/11/2020,0.29,0.29,0.29,0.29,1950000.0,0.0
16/11/2020,19.95,20.1,19.95,19.95,1790000.0,-0.0075
17/11/2020,43.2,46.4,43.2,43.2,6660000.0,-0.069
17/11/2020,14.5,14.5,14.45,13.8,435660.0,0.0
17/11/2020,34242.83,34769.66,34769.66,34126.23,840880000.0,-0.0159
17/11/2020,1400.0,1450.0,1400.0,1400.0,217050.0,-0.0345
17/11/2020,8.4,8.4,8.5,8.05,52840000.0,0.0
17/11/2020,18.81,18.81,19.9,17.6,994280.0,0.0
17/11/2020,187.1,200.0,187.1,187.1,1460000.0,-0.0645
17/11/2020,25.9,26.0,25.95,24.5,46340000.0,-0.0038
17/11/2020,0.3,0.29,0.3,0.29,2730000.0,0.0333
17/11/2020,19.5,19.95,20.9,18.0,4170000.0,-0.0226
18/11/2020,195.0,187.1,195.0,195.0,1490000.0,0.0421999999999999
18/11/2020,19.95,19.5,20.0,19.5,3830000.0,0.0231
18/11/2020,26.7,25.9,27.15,25.2,57300000.0,0.0308999999999999
18/11/2020,34818.01,34242.83,34832.04,34226.75,661130000.0,0.0168
18/11/2020,14.5,14.5,14.65,14.25,770280.0,0.0
18/11/2020,1400.0,1400.0,1400.0,1400.0,321700.0,0.0
18/11/2020,18.81,18.81,18.85,18.05,244130.0,0.0
18/11/2020,0.3,0.3,0.32,0.3,22790000.0,0.0215
18/11/2020,46.4,43.2,46.4,43.2,6010000.0,0.0741
18/11/2020,8.7,8.4,8.85,8.5,27230000.0,0.0356999999999999
19/11/2020,0.29,0.3,0.3,0.29,4910000.0,-0.0316
19/11/2020,1400.0,1400.0,1420.0,1400.0,62950.0,0.0
19/11/2020,8.45,8.7,8.8,8.45,24780000.0,-0.0287
19/11/2020,14.5,14.5,14.45,14.0,748570.0,0.0
19/11/2020,20.0,19.95,20.05,20.0,2000000.0,0.0025
19/11/2020,48.4,46.4,48.4,46.6,891710.0,0.0431
19/11/2020,26.05,26.7,26.8,26.05,20330000.0,-0.0243
19/11/2020,34643.65,34818.01,34869.53,34633.36,364920000.0,-0.005
19/11/2020,18.81,18.81,18.8,18.2,186520.0,0.0
19/11/2020,195.0,195.0,195.0,195.0,986020.0,0.0
20/11/2020,193.2,195.0,194.0,193.2,1880000.0,-0.0092
20/11/2020,18.81,18.81,18.55,17.55,625470.0,0.0
20/11/2020,1400.0,1400.0,1425.0,1400.0,228430.0,0.0
20/11/2020,48.4,48.4,48.4,48.4,598310.0,0.0
20/11/2020,0.32,0.3,0.32,0.3,30730000.0,0.0978
20/11/2020,25.6,26.05,26.3,25.25,44330000.0,-0.0173
20/11/2020,8.2,8.45,8.45,8.0,41230000.0,-0.0296
20/11/2020,34136.82,34643.65,34665.08,34064.25,344800000.0,-0.0146
20/11/2020,14.0,14.5,14.0,14.0,2170000.0,-0.0345
20/11/2020,19.9,20.0,20.0,19.9,2060000.0,-0.005
23/11/2020,7.7,8.2,8.6,7.4,46970000.0,-0.061
23/11/2020,1400.0,1375.0,1400.0,1400.0,326110.0,0.0
23/11/2020,34121.78,34136.82,34250.45,33582.38,567570000.0,-0.0004
23/11/2020,18.81,18.81,18.0,17.1,516170.0,0.0
23/11/2020,199.8,193.2,199.8,199.8,3710000.0,0.0342
23/11/2020,0.32,0.32,0.33,0.3,10950000.0,0.0
23/11/2020,13.0,14.0,13.0,12.65,1270000.0,-0.0713999999999999
23/11/2020,24.15,25.6,25.6,23.15,79740000.0,-0.0566
23/11/2020,18.0,19.9,18.0,17.95,2220000.0,-0.0955
23/11/2020,48.2,48.2,48.2,48.2,357750.0,-0.0040999999999999
24/11/2020,1400.0,1400.0,1400.0,1332.4,65430.00000000001,0.0
24/11/2020,34340.56,34119.74,34343.56,34095.69,365410000.0,0.0064
24/11/2020,24.1,24.15,24.15,24.0,71930000.0,-0.0021
24/11/2020,17.5,18.0,18.0,17.5,1630000.0,-0.0278
24/11/2020,199.8,199.8,199.8,199.8,820430.0,0.0
24/11/2020,48.2,48.2,48.2,48.2,924960.0,0.0
24/11/2020,17.13,18.81,17.13,17.13,297930.0,-0.0895
24/11/2020,13.0,13.0,13.5,13.0,727040.0,0.0
24/11/2020,8.2,7.7,8.2,7.5,29330000.0,0.0649
24/11/2020,0.3,0.32,0.31,0.3,13620000.0,-0.05
25/11/2020,1400.0,1400.0,1400.0,1370.0,81800.0,0.0
25/11/2020,24.5,24.1,25.3,24.5,59220000.0,0.0166
25/11/2020,8.5,8.2,8.6,8.3,26190000.0,0.0366
25/11/2020,13.0,13.0,13.8,13.25,364900.0,0.0
25/11/2020,205.0,199.8,205.0,195.0,10680000.0,0.026
25/11/2020,0.3,0.3,0.32,0.3,9260000.0,0.0
25/11/2020,48.2,48.2,48.2,48.2,171000.0,0.0
25/11/2020,34769.0,34340.56,34820.77,34340.56,434920000.0,0.0125
25/11/2020,18.32,17.13,18.32,18.32,803750.0,0.0694
25/11/2020,18.0,17.5,18.1,18.0,1500000.0,0.0286
26/11/2020,34803.0,34769.0,34882.52,34768.73,257540000.00000003,0.001
26/11/2020,19.3,18.0,19.3,19.0,1180000.0,0.0722
26/11/2020,1400.0,1400.0,1400.0,1377.6,116840.0,0.0
26/11/2020,13.0,13.0,13.8,13.5,166130.0,0.0
26/11/2020,205.0,205.0,205.0,205.0,294890.0,0.0
26/11/2020,8.25,8.5,8.5,8.15,18020000.0,-0.0294
26/11/2020,0.32,0.3,0.32,0.31,7060000.0,0.0526
26/11/2020,18.32,18.32,19.0,17.5,90640.0,0.0
26/11/2020,24.5,24.5,25.0,24.5,40570000.0,0.0
26/11/2020,48.2,48.2,48.2,48.2,460740.0,0.0
27/11/2020,18.32,18.32,18.45,17.65,284890.0,0.0
27/11/2020,24.45,24.5,24.55,24.4,15380000.0,-0.002
27/11/2020,48.2,48.2,48.2,48.2,235210.0,0.0
27/11/2020,13.75,13.0,13.75,13.75,300970.0,0.0576999999999999
27/11/2020,205.0,205.0,205.0,205.0,283550.0,0.0
27/11/2020,8.4,8.25,8.4,8.35,5480000.0,0.0182
27/11/2020,19.0,19.3,19.0,19.0,627580.0,-0.0155
27/11/2020,34885.51,34803.0,34885.51,34748.26,190270000.0,0.0024
27/11/2020,1400.0,1400.0,1388.0,1377.7,5570.0,0.0
27/11/2020,0.32,0.32,0.32,0.32,10170000.0,0.0
30/11/2020,8.3,8.4,8.4,8.15,16670000.000000002,-0.0118999999999999
30/11/2020,205.0,205.0,205.0,205.0,2030000.0,0.0
30/11/2020,18.9,19.0,18.9,18.9,640380.0,-0.0053
30/11/2020,24.0,24.45,24.45,24.0,47020000.0,-0.0184
30/11/2020,12.95,13.75,13.7,12.8,2210000.0,-0.0582
30/11/2020,35042.14,34885.51,35184.93,34765.94,415530000.0,0.0045
30/11/2020,0.35,0.32,0.35,0.32,37420000.0,0.1
30/11/2020,18.32,18.32,18.5,17.2,174710.0,0.0
30/11/2020,48.2,48.2,48.2,48.2,704580.0,0.0
30/11/2020,1400.0,1400.0,1400.0,1378.0,222720.0,0.0
01/12/2020,48.2,48.2,48.2,48.2,678060.0,0.0
01/12/2020,18.35,18.9,18.35,18.35,658990.0,-0.0291
01/12/2020,1400.0,1400.0,1400.0,1335.2,237620.0,0.0
01/12/2020,24.4,24.0,24.4,23.5,9390000.0,0.0167
01/12/2020,35147.62,35048.15,35204.16,35048.15,308080000.0,0.003
01/12/2020,18.32,18.32,18.5,17.25,309420.0,0.0
01/12/2020,8.2,8.3,8.5,8.15,24090000.0,-0.012
01/12/2020,205.0,205.0,205.0,205.0,329290.0,0.0
01/12/2020,0.32,0.29,0.32,0.29,23870000.0,-0.0818
01/12/2020,13.0,12.95,13.0,13.0,2510000.0,0.0039
02/12/2020,18.4,18.35,18.4,18.4,527670.0,0.0027
02/12/2020,24.0,24.4,24.3,24.0,44020000.0,-0.0163999999999999
02/12/2020,44.8,48.2,44.8,44.8,7870000.0,-0.0705
02/12/2020,18.32,18.32,18.8,17.4,47680.0,0.0
02/12/2020,0.35,0.32,0.35,0.32,14720000.0,0.099
02/12/2020,35056.82,35147.62,35172.68,35031.65,368960000.0,-0.0026
02/12/2020,13.0,13.0,13.8,13.0,350450.0,0.0
02/12/2020,205.0,205.0,205.0,205.0,158230.0,0.0
02/12/2020,8.65,8.2,8.65,8.25,17000000.0,0.0549
02/12/2020,1400.0,1400.0,1420.0,1390.0,16059.999999999998,0.0
03/12/2020,34968.94,35056.82,35195.09,34952.99,289390000.0,-0.0025
03/12/2020,1400.0,1400.0,1410.0,1400.0,262700.0,0.0
03/12/2020,0.35,0.35,0.35,0.32,31980000.0,0.0
03/12/2020,44.8,44.8,44.8,44.8,284550.0,0.0
03/12/2020,13.0,13.0,13.7,13.05,214940.0,0.0
03/12/2020,8.2,8.65,8.3,8.2,34450000.0,-0.052
03/12/2020,18.0,18.4,18.0,18.0,417110.0,-0.0217
03/12/2020,205.0,205.0,205.0,205.0,729710.0,0.0
03/12/2020,23.55,24.0,24.05,23.55,31200000.0,-0.0187999999999999
03/12/2020,18.32,18.32,18.2,17.7,72890.0,0.0
04/12/2020,18.32,18.32,18.15,17.7,118230.0,0.0
04/12/2020,0.35,0.35,0.35,0.33,25740000.0,0.0
04/12/2020,17.9,18.0,17.9,17.9,437990.0,-0.0056
04/12/2020,23.95,23.55,23.95,23.5,14930000.0,0.017
04/12/2020,1400.0,1400.0,1400.0,1400.0,394930.0,0.0
04/12/2020,8.2,8.2,8.55,8.1,35250000.0,0.0
04/12/2020,13.0,13.0,13.7,13.05,95650.0,0.0
04/12/2020,44.8,44.8,44.8,44.8,94880.0,0.0
04/12/2020,35137.99,34968.94,35140.8,34455.93,292860000.0,0.0048
04/12/2020,199.0,205.0,199.0,190.0,4620000.0,-0.0293
07/12/2020,44.0,44.8,44.0,44.0,15240000.0,-0.0179
07/12/2020,199.0,199.0,199.0,199.0,77430.0,0.0
07/12/2020,35064.36,35137.99,35140.81,35064.36,324310000.0,-0.0021
07/12/2020,1400.0,1400.0,1405.0,1390.0,69350.0,0.0
07/12/2020,17.9,17.9,18.5,17.9,293240.0,0.0
07/12/2020,8.25,8.2,8.25,8.2,89120000.0,0.0060999999999999
07/12/2020,0.35,0.35,0.37,0.32,20460000.0,0.0
07/12/2020,18.32,18.32,18.5,17.55,438860.0,0.0
07/12/2020,13.0,13.0,13.0,13.0,634460.0,0.0
07/12/2020,23.7,23.95,23.9,23.7,14750000.0,-0.0104
08/12/2020,23.4,23.7,23.7,23.2,33860000.0,-0.0127
08/12/2020,13.0,13.0,13.5,12.95,1050000.0,0.0
08/12/2020,1400.0,1400.0,1415.0,1380.7,12340.0,0.0
08/12/2020,199.0,199.0,199.0,199.0,117840.0,0.0
08/12/2020,18.32,18.32,18.5,17.55,137450.0,0.0
08/12/2020,44.0,44.0,44.0,44.0,311360.0,0.0
08/12/2020,0.36,0.35,0.37,0.36,9420000.0,0.0182
08/12/2020,8.25,8.25,8.5,8.25,142440000.0,0.0
08/12/2020,17.8,17.9,17.9,17.8,1690000.0,-0.0056
08/12/2020,35033.74,35064.36,35081.67,35020.79,307720000.0,-0.0009
09/12/2020,1400.0,1400.0,1415.0,1400.0,65150.00000000001,0.0
09/12/2020,35021.26,35033.74,35039.8,35001.14,283090000.0,-0.0004
09/12/2020,8.2,8.25,8.3,8.2,12580000.0,-0.0060999999999999
09/12/2020,18.22,18.32,18.22,18.22,614070.0,-0.0054
09/12/2020,0.35,0.36,0.36,0.35,94800000.0,0.0
09/12/2020,199.0,199.0,199.0,199.0,1610000.0,0.0
09/12/2020,23.45,23.4,23.55,23.4,29720000.0,0.0021
09/12/2020,13.0,13.0,13.0,13.0,1970000.0,0.0
09/12/2020,17.8,17.8,18.9,17.9,334530.0,0.0
09/12/2020,44.0,44.0,44.0,44.0,305340.0,0.0
10/12/2020,44.0,44.0,44.0,44.0,1210000.0,0.0
10/12/2020,1400.0,1400.0,1415.0,1400.0,129410.0,0.0
10/12/2020,22.0,23.45,23.3,21.85,65040000.00000001,-0.0617999999999999
10/12/2020,18.22,18.22,18.5,17.55,278260.0,0.0
10/12/2020,0.33,0.35,0.36,0.33,19510000.0,-0.0541
10/12/2020,199.0,199.0,199.0,199.0,484370.0,0.0
10/12/2020,7.9,8.2,8.2,7.6,31020000.0,-0.0366
10/12/2020,13.05,13.0,13.05,13.05,313050.0,0.0038
10/12/2020,16.05,17.8,16.05,16.05,1510000.0,-0.0983
